movie_id,movie_title,overview,popularity,rating,tagline,runtime,revenue,release_date,vote_count,budget,genres,production_companies
404378,A Street Cat Named Bob,"James Bowen, a homeless busker and recovering drug addict, has his life transformed when he meets a stray ginger cat.",55,7.911,Sometimes it takes nine lives to save one,103,17900000,2016-11-04,1283,8000000,"['Family', 'Drama']","['Iris Productions', 'Shooting Script Films', 'Prescience', 'Stage 6 Films']"
482036,착한 형수,"""Trust me tonight""  Min-ho is preparing to get a job and is spending some time in his parents' house. However, his parents aren't home and only his young sister-in-law is there. His brother Hyeon-soo had left the house after fighting with his wife. Min-ho can't help but feel attracted towards his young and appealing sister-in-law.",102,1.0,,78,0,2016-10-27,1,0,"['Romance', 'Drama']",[]
260358,檻の中の欲しがる女たち,"Japanese women in prison film from 1987.  Shinobu Himeno is arrested and thrown into Asahi Female Prison for being an unwilling accomplice in a jewelry store robbery. She’s to serve her sentence in the infamous Cell Block 21, a dismal area full of tough, sex-starved women. Himeno is bullied and abused by inmates and guards and, after being framed for starting a fight, is taken away and tied up by the prison’s infamous Mr. Kiya. Through flashbacks, we discover why many of the women have been locked up here and soon, in one great act of defiance, they rise up to overtake the prison in a bloody, violent riot! Can the shy Himeno ever escape this living hell?",72,4.2,,70,0,1987-12-05,4,0,['Drama'],['Nikkatsu Studio']
680,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",75,8.489,Just because you are a character doesn't mean you have character.,154,213900000,1994-09-10,25735,8500000,"['Thriller', 'Crime']","['Miramax', 'A Band Apart', 'Jersey Films']"
8681,Taken,"While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",77,7.386,They took his daughter.  He'll take their lives.,94,226830568,2008-02-18,10360,25000000,"['Action', 'Thriller']","['Wintergreen Productions', 'EuropaCorp', 'M6 Films', 'Grive Productions', 'TPS Star', 'M6', 'All Pictures Media', '20th Century Fox', 'Canal+']"
50146,金瓶雙艷,"Golden Lotus is based, in part, on Jin Ping Mei, a famous erotic novel of ancient China. Li Han-Hsiang adapted part of the story into this film, which starts with Hsi Men Ching, a successful merchant, wooing Pan Chin Lien, the beautiful wife of one of the townspeople.",74,3.6,,111,0,1974-01-17,9,0,"['Romance', 'Action', 'Drama']",['Shaw Brothers']
630586,Wrong Turn,"Jen and a group of friends set out to hike the Appalachian Trail. Despite warnings to stick to the trail, the hikers stray off course—and cross into land inhabited by The Foundation, a hidden community of mountain dwellers who use deadly means to protect their way of life.",57,5.979,This land is their land.,110,3777969,2021-01-26,950,0,"['Horror', 'Thriller', 'Drama']","['Constantin Film', 'The H Collective', 'Tea Shop & Film Company', 'Lionsgate']"
370172,No Time to Die,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",68,7.411,The mission that changes everything begins…,163,774153007,2021-09-29,5434,250000000,"['Adventure', 'Action', 'Thriller']","['Eon Productions', 'Metro-Goldwyn-Mayer', 'Universal Pictures']"
1115939,Jagged Mind,"When Billie finds herself reliving different versions of the same first date, she must break out of a series of loops created by her manipulative ex-girlfriend.",61,6.409,Believe anything but your own memory,88,0,2023-06-14,22,0,['Horror'],"['20th Digital Studio', 'Palabra Productions']"
977866,The Ghosts of Monday,A group of US filmmakers travel to Cyprus to film a documentary in the tragically famous Hotel Gula - a once popular resort where more than 100 people died in mysterious circumstances. What begins as just another day at the office will eventually turn into a terrifying journey into the unknown.,52,4.864,She is never alone.,80,0,2022-08-29,11,0,"['Horror', 'Thriller']",['Altadium Group']
385128,F9,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,64,7.149,Justice is coming.,143,726229501,2021-05-19,6598,200000000,"['Action', 'Adventure', 'Crime']","['Original Film', 'One Race', 'Perfect Storm Entertainment', 'Universal Pictures', 'Roth-Kirschenbaum Films']"
40132,La via della prostituzione,"While attempting to interview an elusive gangster, photojournalist Emanuelle notices a man pushing a girl in a wheelchair through the airport. Later, in another country she sees the same man and the girl up and walking. Intrigued, she does a bit of investigating and uncovers an organization dealing in the buying and selling of young women. She goes undercover into the organization but finds that getting out again could cost her her career...and her life.",63,4.621,,88,0,1978-04-20,33,0,['Drama'],"['Gico Cinematografica S.r.L.', 'Flora Film', 'Fulvia Film']"
207703,Kingsman: The Secret Service,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,70,7.636,Manners maketh man.,129,414351546,2014-12-13,15585,81000000,"['Crime', 'Comedy', 'Action', 'Adventure']","['20th Century Fox', 'Marv Films', 'Cloudy Productions', 'TSG Entertainment']"
496243,기생충,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",73,8.515,Act like you own the place.,133,257591776,2019-05-30,16282,11363000,"['Comedy', 'Thriller', 'Drama']",['Barunson E&A']
39108,ドラゴンボールZ 龍拳爆発!!悟空がやらねば誰がやる,The Z Warriors discover an unopenable music box and are told to open it with the Dragon Balls. The contents turn out to be a warrior named Tapion who had sealed himself inside along with a monster called Hildegarn. Goku must now perfect a new technique to defeat the evil monster.,58,7.2,,51,24000000,1995-07-15,620,0,"['Animation', 'Action', 'Science Fiction']","['Toei Company', 'Bird Studios', 'Toei Animation']"
801335,Girl in the Basement,"Sara is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home.",67,7.803,,88,0,2021-02-27,549,0,"['Crime', 'Thriller', 'TV Movie']","['Big Dreams Entertainment', 'Swirl Films', 'Lifetime']"
1026563,13 exorcismos,"After participating in a séance, young Laura begins to behave strangely. Alarmed, her parents ask Father Olmedo, one of the few exorcists authorized by the Vatican to intervene in cases of demonic possession, for help.",61,6.048,,104,1891519,2022-11-04,126,0,"['Drama', 'Horror']","['Mr. Fields and Friends', 'Atresmedia', 'Bambú Producciones', 'Movistar+']"
10681,WALL·E,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean upthe mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",59,8.1,"After 700 years of doing what he was built for, he'll discover what he was meant for.",98,521311860,2008-06-22,17332,180000000,"['Animation', 'Family', 'Science Fiction']","['Pixar', 'Walt Disney Pictures']"
481848,The Call of the Wild,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",51,7.569,Based on the legendary novel,100,111202881,2020-02-19,3358,109000000,"['Adventure', 'Family', 'Drama']","['3 Arts Entertainment', '20th Century Studios', 'TSG Entertainment', 'Halon Entertainment']"
803114,The Requin,"A couple on a romantic getaway find themselves stranded at sea when a tropical storm sweeps away their villa. In order to survive, they are forced to fight the elements, while sharks circle below.",52,5.007,Terror will surface.,89,130493,2022-01-28,298,8500000,"['Thriller', 'Horror']","['Film Bridge International', 'Paper Street Pictures', 'Saban Films']"
10195,Thor,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",68,6.769,Two worlds. One hero.,115,449326618,2011-04-21,19934,150000000,"['Adventure', 'Fantasy', 'Action']",['Marvel Studios']
520763,A Quiet Place Part II,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",56,7.511,Silence is not enough.,97,297400000,2021-05-21,5630,61000000,"['Science Fiction', 'Thriller', 'Horror']","['Paramount', 'Platinum Dunes', 'Sunday Night', 'Buffalo FilmWorks']"
39323,ドラゴンボールZ たったひとりの最終決戦〜フリーザに挑んだZ戦士 孫悟空の父〜,"Bardock, Son Goku's father, is a low-ranking Saiyan soldier who was given the power to see into the future by the last remaining alien on a planet he just destroyed. He witnesses the destruction of his race and must now do his best to stop Frieza's impending massacre.",62,7.513,,48,0,1990-10-17,574,0,"['Animation', 'Action', 'Science Fiction', 'Drama', 'Fantasy']","['Bird Studios', 'Toei Animation', 'Toei Company']"
338958,Disenchanted,"Disillusioned with life in the city, feeling out of place in suburbia, and frustrated that her happily ever after hasn’t been so easy to find, Giselle turns to the magic of Andalasia for help. Accidentally transforming the entire town into a real-life fairy tale and placing her family’s future happiness in jeopardy, she must race against time to reverse the spell and determine what happily ever after truly means to her and her family.",59,6.88,Happily never after.,120,0,2022-11-18,889,0,"['Comedy', 'Family', 'Fantasy']","['Walt Disney Pictures', 'Josephson Entertainment', 'Right Coast']"
960704,鋼の錬金術師 完結編 最後の錬成,"The Elric brothers’ long and winding journey comes to a close in this epic finale, where they must face off against an unworldly, nationwide threat.",57,6.299,,143,0,2022-06-24,164,0,"['Action', 'Adventure', 'Fantasy']","['Warner Bros. Japan', 'SQUARE ENIX', 'Oxybot']"
68726,Pacific Rim,"Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse.",68,6.874,Go Big or Go Extinct.,131,411002906,2013-07-11,11512,180000000,"['Action', 'Science Fiction', 'Adventure']","['Double Dare You Productions', 'Legendary Pictures']"
842942,Bandit,"After escaping a Michigan prison, a charming career criminal assumes a new identity in Canada and goes on to rob a record 59 banks and jewellery stores while being hunted by a rogue task force. Based on the story of The Flying Bandit.",55,6.196,He pulled off the perfect heist 59 times.,126,0,2022-09-23,207,0,"['Crime', 'Drama', 'Thriller']","['Goldrush Entertainment', 'Yale Productions', 'Lucky 13 Productions']"
1012837,长空之王,"A talented trainee pilot is given the opportunity to virtually test the latest fighter jet, which pushes him to his limits.",50,5.7,Forge the sword to protect the vast sky.,127,80504376,2023-04-28,17,0,"['Drama', 'Action']",['Bona Film Group']
564,The Mummy,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.,52,6.903,The legend you know. The adventure you have yet to imagine.,124,415885488,1999-04-16,8262,80000000,"['Adventure', 'Action', 'Fantasy']","['Universal Pictures', 'Alphaville Films']"
653851,Devotion,The harrowing true story of two elite US Navy fighter pilots during the Korean War. Their heroic sacrifices would ultimately make them the Navy's most celebrated wingmen.,55,7.231,"In America’s forgotten war, they made history.",139,20000000,2022-11-23,556,90000000,"['War', 'Drama', 'Action']","['Black Label Media', 'STX Films']"
736790,Chupa,"While visiting family in Mexico, a lonely boy befriends a mythical creature hiding on his grandfather's ranch and embarks on the adventure of a lifetime.",54,6.461,Discover the legend.,98,0,2023-04-07,281,0,"['Adventure', 'Fantasy', 'Family']","['26th Street Pictures', 'Pimienta Films']"
2322,Sneakers,"When shadowy U.S. intelligence agents blackmail a reformed computer hacker and his eccentric team of security experts into stealing a code-breaking 'black box' from a Soviet-funded genius, they uncover a bigger conspiracy. Now, he and his 'sneakers' must save themselves and the world economy by retrieving the box from their blackmailers.",45,6.897,"We could tell you what it's about. But then, of course, we'd have to kill you.",126,105232691,1992-09-09,794,23000000,"['Comedy', 'Crime', 'Drama']",['Universal Pictures']
589754,Последний богатырь: Корень зла,"Peace and tranquility have set in Belogorie. The evil was defeated and Ivan is now enjoying his well-deserved fame. He is surrounded by his family, friends and small wonders from the modern world that help him lead a comfortable life. Luckily, he has his Magic Sword to cut a gap between the worlds to get some supplies quite regularly. But when an ancient evil rises and the existence of the magic world is put to danger, Ivan has to team up with his old friends and his new rivals. They will set out on a long journey beyond the known world to find a way to defeat the enemies and to return peace to Belogorie.",63,6.904,,120,27658331,2021-01-01,135,8400000,"['Fantasy', 'Adventure', 'Comedy']","['Yellow, Black & White', 'The Walt Disney Company CIS', 'Cinema Fund', 'Russia-1']"
140300,Kung Fu Panda 3,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",59,6.9,Grab destiny by the rice dumplings.,95,521170825,2016-01-23,5285,145000000,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']","['Pearl Studio', 'DreamWorks Animation', 'China Film Group Corporation', '20th Century Fox']"
961484,Last Seen Alive,"After Will Spann's wife suddenly vanishes at a gas station, his desperate search to find her leads him down a dark path that forces him to run from authorities and take the law into his own hands.",67,6.535,He'll stop at nothing to get her back.,95,5950199,2022-05-12,767,0,"['Action', 'Thriller']","['Voltage Pictures', 'Perfection Hunter Productions', 'G-BASE', 'Marc Frydman Productions']"
18,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",63,7.529,There is no future without it.,126,263920180,1997-05-02,9882,90000000,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']","['Gaumont', 'Buena Vista International']"
60898,聊齋艷譚,"Three vixens have meditated for 1,000 years to able to shed their animal natures and become human. For the final month of their rigors, they have moved near a village where women pray to a god of fertility. One sister visits the god's temple and thinks lustful thoughts. As she leaves, a priest confronts her, warning of dire consequences and of demons that will try to stop the vixens' transformation. Soon, the youngest sister saves a poor scholar from bandits and becomes enamored of him. Each sister visits him, and before long, the youth has made love to all three. After they invite him to stay with them, the playfulness takes a scary turn. Where can they turn for help?",91,6.267,,88,0,1990-05-19,45,0,"['Fantasy', 'Drama', 'Horror']","['Diagonal Pictures', 'Orange Sky Golden Harvest']"
4248,Scary Movie 2,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",69,5.782,More merciless. More shameless.,83,141220678,2001-07-04,4219,45000000,['Comedy'],"['Brad Grey Pictures', 'Gold/Miller Productions', 'Wayans Bros. Entertainment', 'Dimension Films']"
13186,Wrong Turn 2: Dead End,Retired military commander Colonel Dale Murphy hosts the simulated post-apocalyptic reality show where participants are challenged to survive a remote West Virginia wasteland. But the show turns into a nightmarish showdown when each realizes they are being hunted by an inbred family of cannibals determined to make them all dinner!,56,6.06,Evil Awaits.,96,0,2007-08-25,1218,4000000,"['Horror', 'Thriller']","['20th Century Fox', 'Summit Entertainment', 'Constantin Film']"
396422,Annabelle: Creation,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",59,6.597,You don't know the real story,110,306515884,2017-08-03,5210,15000000,"['Horror', 'Mystery', 'Thriller']","['Atomic Monster', 'New Line Cinema', 'The Safran Company', 'Warner Bros. Pictures']"
626735,Dog,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,60,7.3,A filthy animal unfit for human company and a... dog.,102,84774243,2022-02-17,1259,20000000,"['Drama', 'Comedy']","['FilmNation Entertainment', 'Metro-Goldwyn-Mayer', 'Free Association']"
534313,La course des tuques,"A spectacular sled race through the village. Frankie-Four-Eyes and his team, including Sophie as the driver, take on the newcomers: the mysterious and conceited Zac and his athletic cousin Charlie.",54,5.3,,90,12000000,2018-12-07,26,3000000,"['Animation', 'Family', 'Comedy', 'Adventure']",['CarpeDiem Film & TV']
240,The Godfather Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",69,8.59,"I don't feel I have to wipe everybody out, Tom. Just my enemies.",202,102600000,1974-12-20,11190,13000000,"['Drama', 'Crime']","['Paramount', 'The Coppola Company']"
657654,선배부부와 교환섹스,"Local college couple Won-young and Jun-seok have a long time to graduate, but the two who Jun-seok already got a job and had nothing to do until graduation graduated from vacation and lived in Tokyo. Let's go to the house of a close senior couple, Ari and Sungho.  One day before they came, Ari and Seong-ho fought out loud. I greet you welcomingly, but I feel a cold atmosphere for some reason. Seong-ho tells Jun-suk about the couple's fight the other day, and after having sex that night, Jor explains to the young couple the situation of Seong-ho's husband and procrastinates to do it next time. In the end, Won-young can't tolerate her sexual desires and goes to Seong-ho to tempt her. What will happen to the love of the two couples?",68,3.0,A secret deal with a senior couple! Dreaming of a fascinating sex with his younger wife tonight ~,86,0,2019-12-23,2,0,['Romance'],[]
953,Madagascar,"Alex the lion is the king of the urban jungle, the main attraction at New York's Central Park Zoo. He and his best friends—Marty the zebra, Melman the giraffe and Gloria the hippo—have spent their whole lives in blissful captivity before an admiring public and with regular meals provided for them. Not content to leave well enough alone, Marty lets his curiosity get the better of him and makes his escape—with the help of some prodigious penguins—to explore the world.",57,6.89,Someone’s got a zoo loose.,86,542063846,2005-05-25,10041,75000000,"['Family', 'Animation', 'Adventure', 'Comedy']","['DreamWorks Pictures', 'Pacific Data Images', 'DreamWorks Animation']"
585534,モーニング・ムーンは粗雑に,,104,0.0,,98,0,1981-06-21,0,0,['Drama'],['AMUSE']
529203,The Croods: A New Age,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",66,7.521,The future ain't what it used to be.,95,215905815,2020-11-25,3464,65000000,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']","['Universal Pictures', 'DreamWorks Animation']"
47570,Maid in Sweden,"Schoolgirl Inga goes to visit her sister in Stockholm and is shocked to find her living with her boyfriend, Casten.",77,4.5,Inga at sixteen. Her coming of age.,80,0,1971-11-03,26,0,['Drama'],['Cannon Group']
648743,¿Qué culpa tiene el karma?,"The travails of Sara, a frustrated fashion designer who blames karma for her bad luck. Fate will put her face to face with her sister, Lucy, who enjoys very different luck, and in a series of events and reunions that will lead her to make a radical decision.",58,7.0,,85,0,2022-08-03,170,0,"['Romance', 'Comedy']",['Perro Azul']
249397,Nymphomaniac: Vol. II,The continuation of Joe's sexually dictated life delves into the darker aspects of her adult life and what led to her being in Seligman's care.,89,6.764,Forget About Love,124,4934725,2013-12-25,2658,0,"['Drama', 'Mystery']","['Zentropa Entertainments', 'ARTE France Cinéma']"
1159259,S.O.S Mamis 2: Mosquita muerta,"Daniela is the new mother at Saint Michael School. Trini feels that there is something wrong with Daniela, she will discover her big secret, showing the true nature of Daniela.",53,6.125,,100,0,2023-08-02,8,0,"['Comedy', 'Family']","['Tiki Pictures', 'Asturiana de Films', 'BH5']"
716586,국가 성생활 관리위원회,"To prevent the national crisis of childbirth, the State makes the Sex Life Management Committee. When a couple (Doyoon Min, Arang Kim) could not get pregnant, the person in charge of the National Sex Life Management Committee (Chaedam Lee, Minwoo Kang) was dispatched to encourage pregnancy. Since the officials in charge are experts in this area, they have been given the role of evangelists who hold the wrong position and convey the correct sexual knowledge.",58,0.0,,79,0,2018-12-06,0,0,['Romance'],[]
3134,Baise-moi,"Manu has lived a difficult life. Abused and violently raped, she sets off to find herself only to meet Nadine, a prostitute who has encountered one too many injustices in the world. Angry at the world, they embark on a twisted, rage-filled road trip. They choose to have sex when they please and kill when they need. Leaving a trail of mischief and dead bodies in their wake. Generating a media blitz and manhunt, soon everyone is out to capture the young fugitives.",96,4.844,Art or Pornography? You be the judge! Complete and Uncut the most controversial film of all time...A hard-core Thelma & Louise,77,940944,2000-06-28,377,0,"['Crime', 'Drama', 'Romance', 'Thriller']","['Toute Premiere Fois', 'Pan Européenne Productions', 'Canal+']"
28676,Schiave bianche: violenza in Amazzonia,A young woman seeks vengeance and finds love when her parents are killed in the Amazon and she is taken prisoner by an indigenous tribe of headhunters.,67,6.138,Only one thing kept her alive.,90,0,1985-08-09,145,0,"['Adventure', 'Drama', 'Horror']","['Cinevega', 'G.P.I. Grandi Produzioni Italiane']"
14161,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",60,5.817,We Were Warned.,158,791217826,2009-10-10,11243,200000000,"['Action', 'Adventure', 'Science Fiction']","['Columbia Pictures', 'Centropolis Entertainment', 'Farewell Productions', 'The Mark Gordon Company']"
297761,Suicide Squad,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",59,5.908,Worst. Heroes. Ever.,123,746846894,2016-08-03,20028,175000000,"['Action', 'Adventure', 'Fantasy']","['DC Entertainment', 'Dune Entertainment', 'Warner Bros. Pictures', 'Atlas Entertainment', 'DC Comics', 'DC Films', 'Lin Pictures']"
577922,Tenet,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",70,7.195,Time runs out.,150,365304105,2020-08-22,8628,205000000,"['Action', 'Thriller', 'Science Fiction']","['Warner Bros. Pictures', 'Syncopy']"
169934,アイアンマン：ライズ・オブ・テクノヴォア,"Iron Man enlists the help of ruthless vigilante the Punisher to track down War Machine's murderer. All the while, he's being pursued by S.H.I.E.L.D. agents Black Widow and Hawkeye, who suspect his involvement in a recent terrorist plot.",58,5.916,Can Iron Man save the world when the world is against him?,88,0,2013-04-24,155,0,"['Science Fiction', 'Animation', 'Action']","['Sony Pictures', 'Madhouse']"
532408,The Boogeyman,"Still reeling from the tragic death of their mother, a teenage girl and her younger sister find themselves plagued by a sadistic presence in their house and struggle to get their grieving father to pay attention before it’s too late.",74,6.377,It's not real. It's not real. It's not real.,99,66978229,2023-05-31,150,41900000,"['Horror', 'Mystery', 'Thriller', 'Fantasy']","['21 Laps Entertainment', '20th Century Studios']"
1014501,Grotesque,Mildred Moyer transforms from shy misfit to loveable psychopath when her back-alley plastic surgery is botched. Mildred finds herself living her best life as she unleashes brutal vengeance on all those who tormented her in the past.,59,3.5,,80,0,2022-07-30,10,0,"['Horror', 'Comedy']",['Higher Universe Pictures']
85,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",66,7.925,Indiana Jones - the new hero from the creators of JAWS and STAR WARS.,115,389925971,1981-06-12,11372,18000000,"['Adventure', 'Action']","['Paramount', 'Lucasfilm Ltd.']"
801071,The Jack in the Box: Awakening,"When a vintage Jack-in-the-box is opened by a dying woman, she enters into a deal with the demon within that would see her illness cured in return for helping it claim six innocent victims.",52,6.38,Once you open the box... you can't escape it.,89,195189,2022-02-24,292,0,['Horror'],['Fowler Media']
40348,Emanuelle nera,"While on assignment in Nairobi, a photojournalist questions her racial and sexual identity when she engages in affairs with her wealthy hosts.",57,4.6,No one is ever the same after ...,94,0,1975-11-27,62,0,"['Drama', 'Romance', 'Adventure']","['San Nicola Produzione Cinematografica', 'Emaus Films S.A.', 'Flaminia Produzioni Cinematografiche']"
76338,Thor: The Dark World,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",52,6.54,Delve into the darkness,112,644783140,2013-10-30,16279,170000000,"['Action', 'Adventure', 'Fantasy']",['Marvel Studios']
86493,Eine Armee Gretchen,"In the last days of WW2, women are volunteering from all over Germany to serve in the front lines by having sex with the brave Nazi soldiers. But when they start having sex with each other, things get complicated. Especially with the increasing danger from the revengeful Soviet army!",103,5.012,,95,0,1973-01-01,43,0,"['Drama', 'War']",['Elite Film']
9806,The Incredibles,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",61,7.704,"No gut, no glory",115,631442092,2004-10-27,16493,92000000,"['Action', 'Adventure', 'Animation', 'Family']","['Pixar', 'Walt Disney Pictures']"
11324,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",64,8.2,Some places never let you go.,138,294800000,2010-02-14,22170,80000000,"['Drama', 'Thriller', 'Mystery']","['Phoenix Pictures', 'Paramount', 'Appian Way', 'Sikelia Productions', 'Mandate International']"
845659,Perfect Addiction,A female boxing trainer discovers that her champion cage-fighter boyfriend has been cheating on her with her sister and decides to seek revenge by training up his arch-rival to challenge him.,61,6.6,Passion. Determination. Obsession.,97,0,2023-02-16,175,0,"['Drama', 'Romance']","['Constantin Film', 'JB Pictures', 'Spark Productions', 'Wattpad WEBTOON Studios']"
899082,Harry Potter 20th Anniversary: Return to Hogwarts,"An enchanting making-of story told through all-new in-depth interviews and cast conversations, inviting fans on a magical first-person journey through one of the most beloved film franchises of all time.",63,7.288,Welcome back to where the magic began.,103,0,2022-01-01,3036,0,['Documentary'],"['Pulse Films', 'Warner Horizon Unscripted Television', 'Casey Patterson Entertainment']"
16869,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",73,8.215,Once upon a time in Nazi occupied France...,153,321457747,2009-08-19,20628,70000000,"['Drama', 'Thriller', 'War']","['The Weinstein Company', 'Universal Pictures', 'A Band Apart', 'Zehnte Babelsberg Film', 'Visiona Romantica', 'Peninsula Films']"
1000603,Les petites victoires,"Between her roles as mayor and teacher in the small village of Kerguen, Alice's days are very full. When an unexpected new student, 60-year-old Emile, finally decides to learn to read and write, her daily life threatens to become unmanageable. Especially since Alice will also have to save her village and her school...",49,6.875,,89,0,2023-03-01,56,5460000,['Comedy'],"['Quad Productions', 'France 3 Cinéma', 'Zinc']"
943221,Mal de ojo,"Nala, a thirteen-year-old girl from the city, travels with her family to her grandmother's home in the countryside, to try to find a cure for her little sister's mysterious illness - But she'll soon find her granny is not exactly what she seems...",48,6.81,,100,0,2022-09-22,211,1704500,['Horror'],"['Film Tank', 'Cinépolis Producciones', 'Cinema Máquina']"
1127227,Tayuan,"Ella, an events project manager, usually takes a private transportation service. However, she is forced to take a bus, where bus conductor Rico becomes aroused when her body gets pressed into him due to the thick crowd.  This encounter deeply affects Ella, and from that night on, she starts pursuing Rico. Even after discovering that Rico is already married with a daughter, Ella doesn’t care at all and she’ll do anything to make him want her just as much.",67,8.0,,101,0,2023-06-23,4,0,['Drama'],['Vivamax']
